"sp";"photo";"taxref";"flore";"family";"rank";"source";"obs";"credit";"...10";"...11";"...12";"attribution";"idphoto";"idobs"
"Cyperus sphacelatus";"https://inaturalist-open-data.s3.amazonaws.com/photos/153300294/large.jpeg";;;"Cyperaceae";4;"inat";"https://www.inaturalist.org/observations/92573688";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"153300294";"92573688"
"Cyperus sphacelatus";"https://inaturalist-open-data.s3.amazonaws.com/photos/161565175/large.jpeg";;;"Cyperaceae";5;"inat";"https://www.inaturalist.org/observations/97179569";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"161565175";"97179569"
"Cyperus sphacelatus";"https://inaturalist-open-data.s3.amazonaws.com/photos/153300274/large.jpeg";;;"Cyperaceae";6;"inat";"https://www.inaturalist.org/observations/92573688";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"153300274";"92573688"
"Cyperus sphacelatus";"https://inaturalist-open-data.s3.amazonaws.com/photos/161565066/large.jpeg";;;"Cyperaceae";7;"inat";"https://www.inaturalist.org/observations/97179569";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"161565066";"97179569"
"Cyperus stolonifer";"https://inaturalist-open-data.s3.amazonaws.com/photos/160032265/large.jpeg";;;"Cyperaceae";1;"inat";"https://www.inaturalist.org/observations/96336044";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"160032265";"96336044"
"Cyperus stolonifer";"https://inaturalist-open-data.s3.amazonaws.com/photos/160032284/large.jpeg";;;"Cyperaceae";2;"inat";"https://www.inaturalist.org/observations/96336044";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"160032284";"96336044"
"Cyperus stolonifer";"https://inaturalist-open-data.s3.amazonaws.com/photos/160032310/large.jpeg";;;"Cyperaceae";3;"inat";"https://www.inaturalist.org/observations/96336044";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"160032310";"96336044"
"Cyperus stolonifer";"https://inaturalist-open-data.s3.amazonaws.com/photos/141130407/large.jpeg";;;"Cyperaceae";4;"inat";"https://www.inaturalist.org/observations/85743229";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"141130407";"85743229"
"Cyperus stolonifer";"https://inaturalist-open-data.s3.amazonaws.com/photos/141131170/large.jpeg";;;"Cyperaceae";5;"inat";"https://www.inaturalist.org/observations/85743229";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"141131170";"85743229"
"Cyperus stolonifer";"https://inaturalist-open-data.s3.amazonaws.com/photos/160032351/square.jpeg";;;"Cyperaceae";6;"inat";"https://www.inaturalist.org/observations/96336044";;;;;;;
"Cyperus stolonifer";"https://inaturalist-open-data.s3.amazonaws.com/photos/141131260/large.jpeg";;;"Cyperaceae";7;"inat";"https://www.inaturalist.org/observations/85743229";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"141131260";"85743229"
"Cyrtococcum multinode";"https://inaturalist-open-data.s3.amazonaws.com/photos/147848950/large.jpeg?1627844718";;"Cyrtococcum multinode";"Poaceae";1;"inat";"https://www.inaturalist.org/observations/89525465";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"147848950";"89525465"
"Cyrtococcum multinode";"https://inaturalist-open-data.s3.amazonaws.com/photos/147849050/large.jpeg?1627844741";;"Cyrtococcum multinode";"Poaceae";2;"inat";"https://www.inaturalist.org/observations/89525465";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"147849050";"89525465"
"Cyrtococcum multinode";"https://inaturalist-open-data.s3.amazonaws.com/photos/147849000/large.jpeg?1627844730";;"Cyrtococcum multinode";"Poaceae";3;"inat";"https://www.inaturalist.org/observations/89525465";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"147849000";"89525465"
"Cyrtococcum multinode";"https://inaturalist-open-data.s3.amazonaws.com/photos/104536992/large.jpg?1605480379";;"Cyrtococcum multinode";"Poaceae";4;"inat";"https://www.inaturalist.org/observations/64970895";;;;;"no rights reserved";"104536992";"64970895"
"Cyrtococcum multinode";"https://inaturalist-open-data.s3.amazonaws.com/photos/147849526/large.jpeg?1627844847";;"Cyrtococcum multinode";"Poaceae";5;"inat";"https://www.inaturalist.org/observations/89525465";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"147849526";"89525465"
"Cyrtococcum multinode";"https://inaturalist-open-data.s3.amazonaws.com/photos/147849092/large.jpeg?1627844754";;"Cyrtococcum multinode";"Poaceae";6;"inat";"https://www.inaturalist.org/observations/89525465";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"147849092";"89525465"
"Dactylis glomerata";"https://inaturalist-open-data.s3.amazonaws.com/photos/131175264/large.jpeg?1621823696";;"Dactylis glomerata";"Poaceae";1;"inat";"https://www.inaturalist.org/observations/80055815";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"131175264";"80055815"
"Dactylis glomerata";"https://inaturalist-open-data.s3.amazonaws.com/photos/97627237/large.jpeg?1601247044";;"Dactylis glomerata";"Poaceae";2;"inat";"https://www.inaturalist.org/observations/61034632";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"97627237";"61034632"
"Dactylis glomerata";"https://inaturalist-open-data.s3.amazonaws.com/photos/127914147/large.jpeg?1620616555";;"Dactylis glomerata";"Poaceae";3;"inat";"https://www.inaturalist.org/observations/78181150";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"127914147";"78181150"
"Dactylis glomerata";"https://inaturalist-open-data.s3.amazonaws.com/photos/104482462/large.jpeg?1605455069";;"Dactylis glomerata";"Poaceae";4;"inat";"https://www.inaturalist.org/observations/64939062";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"104482462";"64939062"
"Dactylis glomerata";"https://inaturalist-open-data.s3.amazonaws.com/photos/97627261/large.jpeg?1601247051";;"Dactylis glomerata";"Poaceae";5;"inat";"https://www.inaturalist.org/observations/61034632";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"97627261";"61034632"
"Dactylis glomerata";"https://inaturalist-open-data.s3.amazonaws.com/photos/97627317/large.jpeg?1601247066";;"Dactylis glomerata";"Poaceae";6;"inat";"https://www.inaturalist.org/observations/61034632";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"97627317";"61034632"
"Dactylis glomerata";"https://inaturalist-open-data.s3.amazonaws.com/photos/104482503/original.jpeg?1605455087";;"Dactylis glomerata";"Poaceae";7;"inat";"https://www.inaturalist.org/observations/64939062";;;;;;;
"Dactyloctenium aegyptium";"https://inaturalist-open-data.s3.amazonaws.com/photos/151765662/large.jpeg?1629362431";;;"Poaceae";1;"inat";"https://www.inaturalist.org/observations/91721970";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"151765662";"91721970"
"Dactyloctenium aegyptium";"https://inaturalist-open-data.s3.amazonaws.com/photos/151765650/large.jpeg?1629362421";;;"Poaceae";2;"inat";"https://www.inaturalist.org/observations/91721970";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"151765650";"91721970"
"Dactyloctenium aegyptium";"https://inaturalist-open-data.s3.amazonaws.com/photos/138099279/large.jpeg?1624367893";;;"Poaceae";3;"inat";"https://www.inaturalist.org/observations/84048204";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"138099279";"84048204"
"Dactyloctenium aegyptium";"https://inaturalist-open-data.s3.amazonaws.com/photos/151765708/large.jpeg?1629362464";;;"Poaceae";4;"inat";"https://www.inaturalist.org/observations/91721970";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"151765708";"91721970"
"Dactyloctenium aegyptium";"https://inaturalist-open-data.s3.amazonaws.com/photos/151765717/large.jpeg?1629362474";;;"Poaceae";5;"inat";"https://www.inaturalist.org/observations/91721970";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"151765717";"91721970"
"Dactyloctenium aegyptium";"https://inaturalist-open-data.s3.amazonaws.com/photos/138099384/large.jpeg?1624367938";;;"Poaceae";6;"inat";"https://www.inaturalist.org/observations/84048204";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"138099384";"84048204"
"Dactyloctenium aegyptium";"https://inaturalist-open-data.s3.amazonaws.com/photos/151765749/large.jpeg?1629362494";;;"Poaceae";7;"inat";"https://www.inaturalist.org/observations/91721970";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"151765749";"91721970"
"Dactyloctenium australe";"https://inaturalist-open-data.s3.amazonaws.com/photos/110010916/large.jpg?1610542694";;;"Poaceae";1;"inat";"https://www.inaturalist.org/observations/68002113";;;;;"no rights reserved";"110010916";"68002113"
"Dactyloctenium australe";"https://inaturalist-open-data.s3.amazonaws.com/photos/110010891/large.jpg?1610542674";;;"Poaceae";2;"inat";"https://www.inaturalist.org/observations/68002113";;;;;"no rights reserved";"110010891";"68002113"
"Dactyloctenium australe";"https://inaturalist-open-data.s3.amazonaws.com/photos/110010953/large.jpg?1610542722";;;"Poaceae";3;"inat";"https://www.inaturalist.org/observations/68002113";;;;;"no rights reserved";"110010953";"68002113"
"Dactyloctenium australe";"https://inaturalist-open-data.s3.amazonaws.com/photos/110010923/large.jpg?1610542700";;;"Poaceae";4;"inat";"https://www.inaturalist.org/observations/68002113";;;;;"no rights reserved";"110010923";"68002113"
"Dactyloctenium australe";"https://inaturalist-open-data.s3.amazonaws.com/photos/110010929/large.jpg?1610542706";;;"Poaceae";5;"inat";"https://www.inaturalist.org/observations/68002113";;;;;"no rights reserved";"110010929";"68002113"
"Dactyloctenium ctenioides";"https://inaturalist-open-data.s3.amazonaws.com/photos/160032377/large.jpeg?1632721957";;;"Poaceae";1;"inat";"https://www.inaturalist.org/observations/96336117";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"160032377";"96336117"
"Dactyloctenium ctenioides";"https://inaturalist-open-data.s3.amazonaws.com/photos/160032394/large.jpeg?1632721969";;;"Poaceae";2;"inat";"https://www.inaturalist.org/observations/96336117";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"160032394";"96336117"
"Dactyloctenium ctenioides";"https://inaturalist-open-data.s3.amazonaws.com/photos/139198159/large.jpeg?1624790250";;;"Poaceae";3;"inat";"https://www.inaturalist.org/observations/84676623";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"139198159";"84676623"
"Dactyloctenium ctenioides";"https://inaturalist-open-data.s3.amazonaws.com/photos/160032416/large.jpeg?1632721994";;;"Poaceae";4;"inat";"https://www.inaturalist.org/observations/96336117";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"160032416";"96336117"
"Dactyloctenium ctenioides";"https://inaturalist-open-data.s3.amazonaws.com/photos/139199432/large.jpeg?1624790898";;;"Poaceae";5;"inat";"https://www.inaturalist.org/observations/84676623";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"139199432";"84676623"
"Dactyloctenium ctenioides";"https://inaturalist-open-data.s3.amazonaws.com/photos/160032420/large.jpeg?1632722001";;;"Poaceae";6;"inat";"https://www.inaturalist.org/observations/96336117";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"160032420";"96336117"
"Dactyloctenium ctenioides";"https://inaturalist-open-data.s3.amazonaws.com/photos/160032406/large.jpeg?1632721984";;;"Poaceae";7;"inat";"https://www.inaturalist.org/observations/96336117";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"160032406";"96336117"
"Daknopholis boivinii";"https://inaturalist-open-data.s3.amazonaws.com/photos/32862617/large.jpg?1552653325";;;"Poaceae";1;"inat";"https://www.inaturalist.org/observations/21255631";;;;;"(c) Solofo Eric Rakotoarisoa, some rights reserved (CC BY-NC)";"32862617";"21255631"
"Daknopholis boivinii";"https://inaturalist-open-data.s3.amazonaws.com/photos/32862618/large.jpg?1552653326";;;"Poaceae";2;"inat";"https://www.inaturalist.org/observations/21255631";;;;;"(c) Solofo Eric Rakotoarisoa, some rights reserved (CC BY-NC)";"32862618";"21255631"
"Danthonia decumbens";"https://inaturalist-open-data.s3.amazonaws.com/photos/90025579/large.jpeg?1597473846";;;"Poaceae";1;"inat";"https://www.inaturalist.org/observations/56488772";;;;;"no rights reserved";"90025579";"56488772"
"Danthonia decumbens";"https://static.inaturalist.org/photos/42332854/large.jpeg?1560881543";;;"Poaceae";2;"inat";"https://www.inaturalist.org/observations/27222680";;;;;"no rights reserved";"42332854";"27222680"
"Danthonia decumbens";"https://inaturalist-open-data.s3.amazonaws.com/photos/106720617/large.jpg?1607309488";;;"Poaceae";3;"inat";"https://www.inaturalist.org/observations/66232296";;;;;"no rights reserved";"106720617";"66232296"
"Danthonia decumbens";"https://static.inaturalist.org/photos/42332843/large.jpeg?1560881534";;;"Poaceae";4;"inat";"https://www.inaturalist.org/observations/27222680";;;;;"no rights reserved";"42332843";"27222680"
"Danthonia decumbens";"https://static.inaturalist.org/photos/80235014/large.jpg?1592816612";;;"Poaceae";5;"inat";"https://www.inaturalist.org/observations/50529434";;;;;"no rights reserved";"80235014";"50529434"
"Dendrocalamus giganteus";;;;"Poaceae";;;;;;;;;;
"Dichanthium annulatum";"https://inaturalist-open-data.s3.amazonaws.com/photos/145324334/large.jpeg?1626946674";;"Dichanthium annulatum";"Poaceae";1;"inat";"https://www.inaturalist.org/observations/88101252";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"145324334";"88101252"
"Dichanthium annulatum";"https://inaturalist-open-data.s3.amazonaws.com/photos/166381555/large.jpeg?1635571648";;"Dichanthium annulatum";"Poaceae";2;"inat";"https://www.inaturalist.org/observations/99764565";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"166381555";"99764565"
"Dichanthium annulatum";"https://inaturalist-open-data.s3.amazonaws.com/photos/166381577/original.jpeg?1635571681";;"Dichanthium annulatum";"Poaceae";3;"inat";"https://www.inaturalist.org/observations/99764565";;;;;;;
"Dichanthium annulatum";"https://inaturalist-open-data.s3.amazonaws.com/photos/136241038/large.jpeg?1623666335";;"Dichanthium annulatum";"Poaceae";4;"inat";"https://www.inaturalist.org/observations/82978778";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"136241038";"82978778"
"Dichanthium annulatum";"https://inaturalist-open-data.s3.amazonaws.com/photos/136241097/large.jpeg?1623666375";;"Dichanthium annulatum";"Poaceae";5;"inat";"https://www.inaturalist.org/observations/82978778";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"136241097";"82978778"
"Dichanthium annulatum";"https://inaturalist-open-data.s3.amazonaws.com/photos/136241163/large.jpeg?1623666411";;"Dichanthium annulatum";"Poaceae";6;"inat";"https://www.inaturalist.org/observations/88101252";;;;;;"136241163";"88101252"
"Dichanthium annulatum";"https://inaturalist-open-data.s3.amazonaws.com/photos/145324365/large.jpeg?1626946690";;"Dichanthium annulatum";"Poaceae";7;"inat";"https://www.inaturalist.org/observations/88101252";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"145324365";"88101252"
"Dichanthium aristatum";"https://inaturalist-open-data.s3.amazonaws.com/photos/145324101/large.jpeg?1626946500";;"Dichanthium aristatum";"Poaceae";1;"inat";"https://www.inaturalist.org/observations/88101129";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"145324101";"88101129"
"Dichanthium aristatum";"https://inaturalist-open-data.s3.amazonaws.com/photos/145324127/large.jpeg?1626946513";;"Dichanthium aristatum";"Poaceae";2;"inat";"https://www.inaturalist.org/observations/88101129";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"145324127";"88101129"
"Dichanthium aristatum";"https://inaturalist-open-data.s3.amazonaws.com/photos/159671966/large.jpeg?1632601780";;"Dichanthium aristatum";"Poaceae";3;"inat";"https://www.inaturalist.org/observations/96135166";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"159671966";"96135166"
"Dichanthium aristatum";"https://inaturalist-open-data.s3.amazonaws.com/photos/145324164/large.jpeg?1626946539";;"Dichanthium aristatum";"Poaceae";4;"inat";"https://www.inaturalist.org/observations/88101129";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"145324164";"88101129"
"Dichanthium aristatum";"https://inaturalist-open-data.s3.amazonaws.com/photos/145324246/large.jpeg?1626946610";;"Dichanthium aristatum";"Poaceae";5;"inat";"https://www.inaturalist.org/observations/88101129";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"145324246";"88101129"
"Dichanthium aristatum";"https://inaturalist-open-data.s3.amazonaws.com/photos/145324292/large.jpeg?1626946645";;"Dichanthium aristatum";"Poaceae";6;"inat";"https://www.inaturalist.org/observations/88101129";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"145324292";"88101129"
"Dichanthium aristatum";"https://inaturalist-open-data.s3.amazonaws.com/photos/159672056/large.jpeg?1632601804";;"Dichanthium aristatum";"Poaceae";7;"inat";"https://www.inaturalist.org/observations/96135166";;;;;"(c) François Rousseu, some rights reserved (CC BY-NC)";"159672056";"96135166"
"Digitaria abyssinica";;;;"Poaceae";;;;;;;;;;
"Digitaria bicornis";;;;"Poaceae";;;;;;;;;;
"Digitaria ciliaris";;;;"Poaceae";;;;;;;;;;
"Digitaria didactyla";;;;"Poaceae";;;;;;;;;;
"Digitaria fuscescens";;;;"Poaceae";;;;;;;;;;
"Digitaria horizontalis";;;;"Poaceae";;;;;;;;;;
"Digitaria longiflora";;;;"Poaceae";;;;;;;;;;
"Digitaria nuda";;;;"Poaceae";;;;;;;;;;
"Digitaria pseudodiagonalis";;;;"Poaceae";;;;;;;;;;
"Digitaria radicosa";;;;"Poaceae";;;;;;;;;;
"Digitaria setigera";;;;"Poaceae";;;;;;;;;;
"Digitaria violascens";;;;"Poaceae";;;;;;;;;;
"Dinebra retroflexa";"https://inaturalist-open-data.s3.amazonaws.com/photos/165458619/large.jpeg";;;"Poaceae";1;"inat";"https://www.inaturalist.org/observations/99276555";;;;;"(c) Ron Vanderhoff, some rights reserved (CC BY-NC)";"165458619";"99276555"
